date,n,pct_above_ma10,pct_above_ma5,pct_rsi_lt40,pct_up
2025-02-20,1359,0.029433406916850625,0.05371596762325239,0.03164091243561442,0.08314937454010302
2025-02-21,1359,0.03016924208977189,0.06254598969830757,0.3208241353936718,0.6320824135393672
2025-02-24,1358,0.033873343151693665,0.07511045655375552,0.31443298969072164,0.48748159057437407
2025-02-25,1358,0.03460972017673049,0.0743740795287187,0.312960235640648,0.3438880706921944
2025-02-26,1359,0.059602649006622516,0.6916850625459897,0.2656364974245769,0.7557027225901398
2025-02-27,1359,0.05077262693156733,0.4915378955114054,0.2634289919058131,0.31346578366445915
2025-02-28,1359,0.017660044150110375,0.12362030905077263,0.34952170713760117,0.0706401766004415
2025-03-03,1359,0.022810890360559236,0.17880794701986755,0.31346578366445915,0.6504782928623988
2025-03-04,1360,0.04926470588235294,0.4294117647058823,0.2551470588235294,0.8051470588235294
2025-03-05,1359,0.4025018395879323,0.5599705665930832,0.25165562913907286,0.4797645327446652
2025-03-06,1358,0.7106038291605302,0.9057437407952872,0.19440353460972018,0.8939617083946981
2025-03-07,1358,0.5360824742268041,0.6435935198821797,0.2106038291605302,0.2695139911634757
2025-03-10,1357,0.6190125276344879,0.6101694915254238,0.1761238025055269,0.5976418570375829
2025-03-11,1358,0.6111929307805597,0.5427098674521355,0.17525773195876287,0.44035346097201766
2025-03-12,1358,0.7002945508100147,0.5618556701030928,0.15832106038291605,0.5154639175257731
2025-03-13,1357,0.4694178334561533,0.31098010316875463,0.1901252763448784,0.21002210759027265
2025-03-14,1357,0.7000736919675755,0.630066322770818,0.10316875460574797,0.8371407516580692
2025-03-17,1356,0.6924778761061947,0.6740412979351033,0.08775811209439528,0.5671091445427728
2025-03-18,1358,0.7268041237113402,0.7407952871870398,0.0780559646539028,0.6200294550810015
2025-03-19,1359,0.5945548197203826,0.5187637969094923,0.08314937454010302,0.2582781456953642
2025-03-20,1360,0.5286764705882353,0.37720588235294117,0.09705882352941177,0.36764705882352944
2025-03-21,1360,0.28823529411764703,0.1875,0.1588235294117647,0.16691176470588234
2025-03-24,1359,0.15967623252391464,0.11405445180279618,0.25165562913907286,0.1758646063281825
2025-03-25,1362,0.1644640234948605,0.12922173274596183,0.263582966226138,0.36930983847283405
2025-03-26,1362,0.24008810572687225,0.28928046989721,0.19016152716593246,0.7408223201174743
2025-03-27,1365,0.2,0.3230769230769231,0.2021978021978022,0.3391941391941392
2025-03-28,1366,0.1259150805270864,0.20937042459736457,0.2767203513909224,0.15080527086383602
2025-03-31,1367,0.1119239209948793,0.1667885881492319,0.3474762253108998,0.2765179224579371
2025-04-01,1367,0.2282370153621068,0.3511338697878566,0.24506217995610827,0.6766642282370153
2025-04-02,1368,0.2887426900584795,0.4963450292397661,0.2222222222222222,0.5584795321637427
2025-04-03,1368,0.26608187134502925,0.3961988304093567,0.2733918128654971,0.277046783625731
2025-04-07,1367,0.027066569129480616,0.02121433796634967,0.8705193855157278,0.016093635698610095
2025-04-08,1365,0.04981684981684982,0.047619047619047616,0.8051282051282052,0.9047619047619048
2025-04-09,1365,0.07985347985347985,0.11794871794871795,0.6659340659340659,0.9098901098901099
2025-04-10,1364,0.12243401759530792,0.7690615835777126,0.49193548387096775,0.9479472140762464
2025-04-11,1364,0.1744868035190616,0.9736070381231672,0.43914956011730205,0.6488269794721407
2025-04-14,1363,0.3763756419662509,0.9735876742479824,0.2876008804108584,0.8892149669845928
2025-04-15,1362,0.5154185022026432,0.8803230543318649,0.26505139500734215,0.47723935389133626
2025-04-16,1362,0.355359765051395,0.2753303964757709,0.3920704845814978,0.11820851688693099
2025-04-17,1363,0.6353631694790902,0.3338224504768892,0.34849596478356565,0.5348495964783566
2025-04-18,1364,0.7851906158357771,0.2844574780058651,0.3262463343108504,0.4340175953079179
2025-04-21,1365,0.8622710622710623,0.8043956043956044,0.15604395604395604,0.8835164835164835
2025-04-22,1367,0.7439648866130212,0.7439648866130212,0.17410387710314557,0.4059985369422092
2025-04-23,1366,0.7986822840409956,0.8162518301610542,0.09077598828696926,0.7452415812591509
2025-04-24,1366,0.5790629575402635,0.4838945827232797,0.16910688140556368,0.2342606149341142
2025-04-25,1368,0.5577485380116959,0.4232456140350877,0.16885964912280702,0.49488304093567254
2025-04-28,1369,0.4178232286340394,0.26515704894083275,0.23886048210372535,0.21986851716581446
2025-04-29,1361,0.5701689933872153,0.4849375459221161,0.16752387950036737,0.7545922116091109
2025-04-30,1364,0.6950146627565983,0.7089442815249267,0.10263929618768329,0.7727272727272727
2025-05-06,1366,0.8821376281112738,0.945095168374817,0.03953147877013177,0.9641288433382138
2025-05-07,1367,0.9041697147037308,0.9531821506949525,0.03584491587417703,0.5640087783467447
2025-05-08,1367,0.9326993416239941,0.9465983906364301,0.024140453547915143,0.8222384784198976
2025-05-09,1367,0.8412582297000731,0.6144842721287491,0.03511338697878566,0.13679590343818582
2025-05-12,1367,0.9107534747622531,0.7468910021945867,0.025603511338697878,0.8536942209217264
2025-05-13,1368,0.8910818713450293,0.5058479532163743,0.02631578947368421,0.2916666666666667
2025-05-14,1368,0.8442982456140351,0.391812865497076,0.029239766081871343,0.35453216374269003
2025-05-15,1368,0.5153508771929824,0.23903508771929824,0.039473684210526314,0.2273391812865497
2025-05-16,1369,0.5076698319941563,0.3338203067932798,0.03798392987582177,0.6194302410518627
2025-05-19,1369,0.5441928414901388,0.5405405405405406,0.04017531044558072,0.6267348429510592
2025-05-20,1370,0.6773722627737226,0.7357664233576642,0.029197080291970802,0.7766423357664234
2025-05-21,1369,0.5032870708546384,0.5281227173119065,0.04455807158509861,0.21183345507669832
2025-05-22,1366,0.287701317715959,0.18740849194729137,0.0739385065885798,0.14494875549048317
2025-05-23,1367,0.21068032187271396,0.15362106803218728,0.1324067300658376,0.2150694952450622
2025-05-26,1366,0.30234260614934116,0.2525622254758419,0.09370424597364568,0.7584187408491947
2025-05-27,1367,0.3533284564740307,0.4067300658376006,0.11777615215801024,0.41916605705925386
2025-05-28,1367,0.28237015362106804,0.34162399414776884,0.16020482809070957,0.27505486466715434
2025-05-29,1367,0.5947329919531822,0.7724945135332846,0.07388441843452817,0.8551572787125091
2025-05-30,1365,0.3333333333333333,0.3509157509157509,0.13626373626373625,0.1641025641025641
2025-06-03,1367,0.4367227505486467,0.4740307242136064,0.11997073884418434,0.6459400146305779
2025-06-04,1369,0.5997078159240321,0.6815193571950329,0.09495982468955443,0.7253469685902119
2025-06-05,1370,0.7255474452554744,0.7043795620437956,0.07591240875912408,0.5978102189781022
2025-06-06,1372,0.6814868804664723,0.64067055393586,0.08965014577259475,0.41690962099125367
2025-06-09,1369,0.7962016070124178,0.8049671292914536,0.07377647918188458,0.8392987582176772
2025-06-10,1371,0.6148796498905909,0.4522246535375638,0.10211524434719182,0.22830051057622175
2025-06-11,1371,0.6790663749088257,0.5288110867979577,0.0824215900802334,0.6141502552881108
2025-06-12,1371,0.6571845368344275,0.5601750547045952,0.08606856309263311,0.5207877461706784
2025-06-13,1370,0.3116788321167883,0.19927007299270072,0.14890510948905109,0.13065693430656936
2025-06-16,1370,0.4489051094890511,0.38321167883211676,0.11021897810218978,0.7635036496350365
2025-06-17,1371,0.40043763676148797,0.3712618526622903,0.12472647702407003,0.37563822027717
2025-06-18,1371,0.37490882567469,0.4011670313639679,0.13785557986870897,0.40189642596644787
2025-06-19,1371,0.22319474835886213,0.20423048869438365,0.2363238512035011,0.13566739606126915
2025-06-20,1372,0.1793002915451895,0.152332361516035,0.29956268221574345,0.23396501457725946
2025-06-23,1369,0.3550036523009496,0.4601899196493791,0.16654492330168005,0.8780131482834186
2025-06-24,1371,0.6885485047410649,0.8781911013858498,0.058351568198395334,0.8913202042304887
2025-06-25,1371,0.787746170678337,0.9241429613420861,0.04741064916119621,0.7199124726477024
2025-06-26,1372,0.7623906705539358,0.8199708454810496,0.05466472303206997,0.32142857142857145
2025-06-27,1373,0.8120903131828113,0.7662053896576839,0.045884923525127456,0.616897305171158
2025-06-30,1371,0.9161196207148067,0.8665207877461707,0.034281546316557256,0.8723559445660102
2025-07-01,1371,0.9029905178701677,0.7257476294675419,0.030634573304157548,0.41429613420860684
2025-07-02,1371,0.7541940189642596,0.48067104303428154,0.04230488694383661,0.24288840262582057
2025-07-03,1372,0.7944606413994169,0.5495626822157434,0.04081632653061224,0.672740524781341
