date,n,pct_below_ma5,pct_down3,pct_above_ma10,pct_rsi_lt30,pct_rsi_lt35,pct_rsi_lt40,pct_rsi_lt45,pct_k_lt20,pct_k_lt25,pct_k_lt30,turnover_med,turnover_rel5,idx_close,idx_ret,idx_up,idx_new10high,idx_5d_low
2025-03-06,5339,0.1781232440531935,0.1979771492788911,0.6636074171193107,0.1801835549728413,0.2363738527814197,0.2884435287507024,0.3380782918149466,0.0711743772241993,0.1408503465068364,0.2236373852781419,10398315.0,1.076208053259569,3381.098,0.0117095780476454,True,False,False
2025-03-07,5339,0.406443154148717,0.4171193107323468,0.5369919460573142,0.1841168758194418,0.2412436785914965,0.295373665480427,0.3408878067053755,0.0754823000561903,0.1387900355871886,0.2153961415995504,10098329.0,1.0553304432629085,3372.546,-0.0025293558483072,False,False,False
2025-03-10,5339,0.3905225697696198,0.3148529687207342,0.6134107510769807,0.1434725604045701,0.2045326840232253,0.2586626709121558,0.3135418617718674,0.0694886682899419,0.1299868889305113,0.194980333395767,9076102.0,0.9584899116796743,3366.163,-0.0018926354154991,False,False,False
2025-03-11,5342,0.3953575439910146,0.4782852864095844,0.6381505054286783,0.1228004492699363,0.1748408835642081,0.2347435417446649,0.2955821789591913,0.0606514414077124,0.115874204417821,0.1830774990640209,8797827.0,0.9404827146503728,3379.828,0.0040595182110907,True,False,False
2025-03-12,5342,0.3966679146387121,0.3296518157993261,0.6956196181205541,0.1048296518157993,0.1578060651441407,0.2203294646199925,0.2836016473230999,0.0524148259078996,0.0964058405091726,0.1514414077124672,9718183.5,1.0311596492332318,3371.924,-0.0023385805431519,False,False,True
2025-03-13,5343,0.6015347183230395,0.5584877409694928,0.5264832491109863,0.1104248549504024,0.1714392663297772,0.2376941793000187,0.3071308253790005,0.066067752199139,0.1240875912408759,0.183230394909227,9903900.0,1.0297521417506397,3358.729,-0.0039131961455833,False,False,True
2025-03-14,5343,0.3282799925135691,0.3771289537712895,0.7276810780460415,0.0492232827999251,0.0885270447314243,0.1422421860378064,0.2167321729365525,0.0282612764364589,0.066067752199139,0.1184727681078046,11117703.0,1.1679647884192284,3419.562,0.0181119107853,True,True,False
2025-03-17,5343,0.2886019090398652,0.3475575519371139,0.7374134381433651,0.0368706719071682,0.0720568968744151,0.1220288227587497,0.1856634849335579,0.0183417555680329,0.0471645143177989,0.0932060640089837,10208068.0,1.0499164582472615,3426.129,0.0019204213873005,True,True,False
2025-03-18,5348,0.2546746447270007,0.1757666417352281,0.7539267015706806,0.0306656694091249,0.0643231114435303,0.1097606581899775,0.1701570680628272,0.0179506357516828,0.044315632011967,0.0792819745699326,9361717.5,0.9409578095738822,3429.759,0.0010595047647068,True,True,False
2025-03-19,5344,0.467814371257485,0.4889595808383233,0.6177020958083832,0.031062874251497,0.0653068862275449,0.1160179640718562,0.1921781437125748,0.0333083832335329,0.0686751497005988,0.1145209580838323,8748344.5,0.8694512944773213,3426.429,-0.0009709136997672,False,False,False
2025-03-20,5346,0.6127946127946128,0.6041900486344931,0.5501309390198279,0.0312383090160867,0.0654695099139543,0.120463898241676,0.1988402543958099,0.0609801720912832,0.1073699962588851,0.1533857089412645,8691364.5,0.8807672814119201,3408.948,-0.0051018129953955,False,False,True
2025-03-21,5347,0.7909107910978118,0.781746773891902,0.332709930802319,0.0465681690667664,0.0970637740789227,0.1765475967832429,0.2786609313633813,0.1221245558256966,0.1903871329717598,0.2549092949317374,9643885.0,1.0019163280803958,3364.831,-0.0129415291755696,False,False,True
2025-03-24,5347,0.829998129792407,0.8198990087899757,0.2259210772395735,0.0757434075182345,0.152795960351599,0.245371236207219,0.3699270619038713,0.1406396109968206,0.2298485131849635,0.3218627267626706,10410344.0,1.115711671005527,3370.028,0.0015445055041396,True,False,True
2025-03-25,5350,0.7519626168224299,0.7745794392523364,0.2506542056074766,0.0715887850467289,0.136822429906542,0.2390654205607476,0.3613084112149533,0.1758878504672897,0.2889719626168224,0.3975700934579439,8066334.5,0.8607642358135402,3369.976,-1.5430138859295894e-05,False,False,True
2025-03-26,5351,0.6023173238646982,0.6023173238646982,0.3150812932162212,0.0399925247617267,0.086899644926182,0.171556718370398,0.2896654830872734,0.1975331713698374,0.3156419360867127,0.4230984862642497,7670572.0,0.8418048860440859,3368.697,-0.0003795279254213,False,False,True
2025-03-27,5353,0.589575938725948,0.4731926022790958,0.2800298897814309,0.0386699047263216,0.0928451335699607,0.1825144778628806,0.3140295161591631,0.2275359611432841,0.3437324864561928,0.4477862880627685,8068398.0,0.9069182262687574,3373.749,0.0014996896426124,True,False,True
2025-03-28,5353,0.7612553708201009,0.6755090603399962,0.1724266766299271,0.0582850737903979,0.1404819727255744,0.2559312535027088,0.418456940033626,0.3308425182140855,0.4378852979637586,0.533158976274986,7805907.0,0.8898757438904361,3351.307,-0.0066519471365534,False,False,True
2025-03-31,5355,0.8237161531279178,0.8248366013071895,0.1363211951447245,0.0868347338935574,0.1927170868347339,0.3488328664799253,0.5129785247432306,0.3874883286647992,0.5135387488328664,0.6085901027077497,8332261.0,0.9914270070273816,3335.746,-0.0046432630612474,False,False,True
2025-04-01,5356,0.6368558625840179,0.7109783420463032,0.2664301717699776,0.0491038088125466,0.1168782673637042,0.2352501867064974,0.40067214339059,0.3573562359970127,0.4802091112770724,0.5778566094100075,7769198.5,0.9725241715026154,3348.435,0.0038039467033761,True,False,True
2025-04-02,5358,0.5274356103023516,0.4893617021276595,0.3073908174692049,0.0423665546845838,0.1060097051138484,0.2235908921239268,0.3844718178424785,0.2978723404255319,0.4303844718178424,0.5453527435610303,6387247.0,0.8055280214856674,3350.127,0.0005053106899193,True,False,True
2025-04-03,5358,0.5227696901829041,0.3956700261291527,0.3221351250466592,0.0530048525569242,0.1194475550578574,0.2433743934303844,0.4148936170212766,0.2877939529675252,0.4091078760731616,0.5059723777528928,7546919.5,0.983619273476484,3342.008,-0.0024234902139531,False,False,True
2025-04-07,5356,0.969006721433906,0.9635922330097088,0.0407020164301717,0.4757281553398058,0.6768110530246453,0.8026512322628827,0.8786407766990292,0.4626587005227782,0.5840179238237491,0.6719566840926064,11137905.0,1.4716508710151883,3096.576,-0.073438483690045,False,False,True
2025-04-08,5356,0.9184092606422704,0.9318521284540702,0.0761762509335324,0.3709858103061986,0.5655339805825242,0.7322628827483196,0.8383121732636296,0.488050784167289,0.6170649738610904,0.7190067214339059,12756481.0,1.54911185538107,3145.549,0.0158152100901123,True,False,False
2025-04-09,5359,0.7980966598245941,0.9048329912297072,0.1358462399701437,0.2186975181936928,0.4045530882627355,0.6044038066803508,0.7514461653293525,0.2830752005971263,0.4696771785780929,0.6232506064564285,13157979.0,1.442832015991315,3186.81,0.013117265062474,True,False,False
2025-04-10,5359,0.3597686135473036,0.1740996454562418,0.2071281955588729,0.0772532188841201,0.2256017913789886,0.4482179511102818,0.653853330845307,0.0565403993282328,0.195185668968091,0.3983952229893637,11554274.0,1.1330711915557543,3223.638,0.0115563839701771,True,False,False
2025-04-11,5359,0.0679231199850718,0.0742675872364247,0.2765441313677925,0.0492629221869751,0.1746594513901847,0.3883187161783915,0.6103750699757418,0.010636312744915,0.049822728120918,0.1548796417242022,9113362.0,0.8114678965536976,3238.227,0.0045256322204911,True,False,False
2025-04-14,5358,0.0621500559910414,0.0727883538633818,0.4678984695782008,0.0166106756252332,0.0726017170586039,0.2467338559163867,0.4983202687569988,0.003732736095558,0.0167973124300112,0.0531914893617021,8772403.5,0.7599101999322557,3262.808,0.0075908822945396,True,False,False
2025-04-15,5357,0.1659510920291207,0.194885196938585,0.5488146350569348,0.0169871196565241,0.0757886876983386,0.2346462572335262,0.4776927384730259,0.0037334328915437,0.0113869703192085,0.0294941198431958,7368133.0,0.6655405673029344,3267.662,0.0014876756462531,True,False,False
2025-04-16,5361,0.6515575452340981,0.5008393956351427,0.4277187091960455,0.030031710501772,0.1247901510912143,0.3290430889759373,0.5653795933594479,0.0059690356276814,0.0147360567058384,0.0337623577690729,7872000.0,0.7877332717930057,3276.004,0.0025528956177229,True,False,False
2025-04-17,5361,0.5771311322514456,0.6543555306845737,0.6411117328856557,0.0253684014176459,0.1044581234844245,0.2797985450475657,0.5155754523409811,0.0055959709009513,0.0111919418019026,0.0240626748740906,7045390.0,0.7884246642064777,3280.341,0.0013238689574248,True,False,False
2025-04-18,5360,0.6246268656716418,0.6835820895522388,0.766044776119403,0.0225746268656716,0.0919776119402985,0.2632462686567164,0.5100746268656716,0.0070895522388059,0.0130597014925373,0.0255597014925373,6432480.0,0.8006315256728695,3276.73,-0.0011008001911996,False,False,True
2025-04-21,5362,0.2409548675867213,0.2157776948899664,0.8343901529280119,0.010443864229765,0.0365535248041775,0.144722118612458,0.3746736292428198,0.0095113763521074,0.0175307720999627,0.0279746363297277,7213666.0,0.962068256048384,3291.434,0.0044874005487178,True,True,False
2025-04-22,5359,0.2560179137898862,0.2631087889531629,0.759656652360515,0.0128755364806866,0.0403060272438887,0.1455495428251539,0.3593954095913416,0.0139951483485724,0.0261242769173353,0.0404926292218697,7666872.0,1.0668683383452071,3299.757,0.0025286850655368,True,True,False
2025-04-23,5360,0.2783582089552239,0.2222014925373134,0.7496268656716418,0.0083955223880597,0.0231343283582089,0.0886194029850746,0.2716417910447761,0.0225746268656716,0.0382462686567164,0.0587686567164179,8221800.0,1.1346546249216958,3296.355,-0.001030985008896,False,False,False
2025-04-24,5362,0.5203282357329355,0.5294666169339799,0.5650876538604999,0.0124953375606117,0.0386049981350242,0.1449086161879895,0.3612458038045505,0.0387914957105557,0.0667661320402834,0.1023871689668034,7934900.0,1.0845892401705317,3297.288,0.0002830399031656,True,False,False
2025-04-25,5361,0.5472859541130386,0.519306099608282,0.5666853199030032,0.0119380712553628,0.0356276814027233,0.1298265249020705,0.3355717216937138,0.0572654355530684,0.0994217496735683,0.1438164521544488,7658512.0,1.0219601866232353,3295.06,-0.0006757068233045,False,False,True
2025-04-28,5359,0.7329725695092368,0.7432356782981899,0.3905579399141631,0.0208994215338682,0.0716551595446911,0.2158984885239783,0.4730360141817503,0.0936741929464452,0.1532002239223736,0.2142190707221496,7831600.0,1.011945756316908,3288.415,-0.002016655235413,False,False,True
2025-04-29,5338,0.5713750468340202,0.5438366429374297,0.5046834020232297,0.0207943049831397,0.0590108654926938,0.1599850131135256,0.3750468340202323,0.1041588609966279,0.1669164481079056,0.2358561258898464,7565921.5,0.9622503833525244,3286.655,-0.0005352122527113,False,False,True
2025-04-30,5340,0.4029962546816479,0.4606741573033708,0.5734082397003746,0.0187265917602996,0.0507490636704119,0.1254681647940075,0.3058052434456929,0.1033707865168539,0.1584269662921348,0.2292134831460674,8080031.5,1.0302815920751864,3279.031,-0.0023196836905607,False,False,True
2025-05-06,5362,0.1523685192092503,0.1525550167847818,0.7767624020887729,0.0115628496829541,0.0236851920925027,0.0540842969041402,0.1348377471092876,0.0615441999254009,0.1010816859380828,0.1499440507273405,9188045.5,1.1758150201818665,3316.114,0.0113091337044388,True,True,False
2025-05-07,5364,0.0956375838926174,0.105145413870246,0.8182326621923938,0.0100671140939597,0.0188292319164802,0.041014168530947,0.1029082774049217,0.0413870246085011,0.0732662192393736,0.1070096942580164,9998073.0,1.2397140167543188,3342.665,0.0080066608084039,True,True,False
2025-05-08,5365,0.1006523765144454,0.0758620689655172,0.8525629077353215,0.0078285181733457,0.0165890027958993,0.0324324324324324,0.0784715750232991,0.0357875116495806,0.0590866728797763,0.0859273066169618,8607200.0,1.008727061851674,3351.996,0.0027914852370787,True,True,False
2025-05-09,5365,0.3897483690587139,0.4225535880708294,0.7649580615097856,0.0074557315936626,0.0180801491146318,0.0449207828518173,0.1239515377446412,0.0389561975768872,0.0633737185461323,0.0917054986020503,8043564.0,0.9258401122127472,3341.999,-0.0029824021269716,False,False,False
2025-05-12,5365,0.3071761416589003,0.3256290773532153,0.8344827586206897,0.0054054054054054,0.0124883504193849,0.0305684995340167,0.0887232059645852,0.0354147250698974,0.0616961789375582,0.0861136999068033,8523056.0,0.9703614420630738,3369.245,0.008152605671037,True,True,False
2025-05-13,5367,0.480715483510341,0.5722004844419601,0.8213154462455748,0.0059623625861747,0.0119247251723495,0.0294391652692379,0.0842183715297186,0.0327929942239612,0.0544065585988447,0.077510713620272,8487507.0,0.9566635219749008,3374.871,0.0016698102987464,True,True,False
2025-05-14,5367,0.5263648220607415,0.3456307061673188,0.7980249673933296,0.0052170672629029,0.0119247251723495,0.0296254891000558,0.087385876653624,0.0298118129308738,0.04844419601267,0.0674492267561021,7995640.0,0.9156836786579752,3403.948,0.0086157367200108,True,True,False
2025-05-15,5366,0.6751770406261648,0.6738725307491614,0.5430488259411107,0.0059634737234439,0.013790532985464,0.0447260529258293,0.1453596720089452,0.0393216548639582,0.0579575102497204,0.0860976518822213,7435871.0,0.8925122897209486,3380.821,-0.00679416959366,False,False,False
2025-05-16,5367,0.6241848332401714,0.6126327557294577,0.5233836407676542,0.0065213340786286,0.0150922302962548,0.048257872181852,0.1494317123160052,0.0478852245202161,0.0806782187441773,0.1224147568474007,7294701.0,0.9008998450265252,3367.462,-0.0039514070694662,False,False,True
2025-05-19,5364,0.4120059656972408,0.4647651006711409,0.5950782997762863,0.0057792692020879,0.0149142431021625,0.0391498881431767,0.1226696495152871,0.0482848620432513,0.0859433258762117,0.1344146159582401,7911291.5,0.9954622009461008,3367.583,3.593210554431181e-05,True,False,True
2025-05-20,5370,0.280633147113594,0.2303538175046555,0.686219739292365,0.0055865921787709,0.0121042830540037,0.0324022346368715,0.0912476722532588,0.0376163873370577,0.0782122905027933,0.1322160148975791,8378218.0,1.070698498598486,3380.478,0.0038291558069987,True,False,True
2025-05-21,5366,0.3999254565784569,0.32445024226612,0.5775251584047708,0.0059634737234439,0.0150950428624673,0.0398807305255311,0.11833768169959,0.0594483786805814,0.1147968691762952,0.1789042117033172,7865306.0,1.0079662374050933,3387.574,0.0020991114274371,True,False,False
2025-05-22,5363,0.7646839455528622,0.7104232705575237,0.3425321648331157,0.0087637516315495,0.0216296848778668,0.0743986574678351,0.2121946671639008,0.1301510348685437,0.1983964199142271,0.2718627633787059,7859894.0,1.0106487944861036,3380.189,-0.002180026178026,False,False,True
2025-05-23,5365,0.8460391425908668,0.8488350419384902,0.2266542404473439,0.0104380242311276,0.0346691519105312,0.12618825722274,0.3336439888164026,0.2320596458527493,0.3250698974836906,0.4095060577819198,8092748.0,1.0293652203204624,3348.372,-0.0094127872731376,False,False,True
2025-05-26,5362,0.7588586348377471,0.804177545691906,0.3013800820589332,0.0121223424095486,0.0283476314807907,0.0951137635210742,0.2534502051473331,0.2297650130548303,0.3377471092875793,0.4373368146214099,6773050.0,0.8443629217833117,3346.839,-0.0004578344341668,False,False,True
2025-05-27,5362,0.5863483774710929,0.5617306975009325,0.3683327116747482,0.016225289071242,0.0404699738903394,0.1124580380455054,0.2780678851174935,0.2400223797090638,0.3466989929130921,0.4429317418873554,6934467.5,0.8897365936230279,3340.687,-0.0018381523580907,False,False,True
2025-05-28,5360,0.6167910447761195,0.455410447761194,0.3151119402985075,0.0175373134328358,0.0505597014925373,0.1421641791044776,0.3220149253731343,0.2914179104477612,0.3949626865671641,0.485820895522388,6772548.5,0.902393669173804,3339.932,-0.0002260014182712,False,False,True
2025-05-29,5363,0.2328920380384113,0.3125116539250419,0.5575237740070856,0.0137982472496736,0.0287152713033749,0.0669401454409845,0.174529181428305,0.1782584374417303,0.2864068618310647,0.3829945925787805,8214247.0,1.127317656431139,3363.446,0.0070402630951769,True,False,False
2025-05-30,5362,0.6135770234986945,0.5593062290190227,0.3450205147333084,0.0201417381574039,0.0436404326743752,0.1201044386422976,0.2905632226781052,0.2344274524431182,0.3299142111152555,0.4132786273778441,7984700.0,1.0852592980994051,3347.487,-0.004744836099643,False,False,True
2025-06-03,5358,0.5020530048525569,0.40836132885405,0.4533407988055244,0.0201567749160134,0.0464725643896976,0.1114221724524076,0.2629712579320642,0.2293766330720418,0.3198954833893244,0.3971631205673759,7800946.0,1.063407295065437,3361.976,0.0043283215140192,True,False,False
2025-06-04,5364,0.302572706935123,0.4901193139448173,0.6236017897091722,0.0167785234899328,0.0343027591349739,0.0745712155108128,0.1877330350484713,0.1627516778523489,0.2451528709917971,0.3176733780760626,7721527.5,1.0238876249442774,3376.203,0.0042317375257883,True,False,False
2025-06-05,5367,0.3525246879075834,0.2302962548910005,0.6882802310415502,0.0150922302962548,0.0322340227315073,0.0642817216321967,0.1520402459474567,0.092043972424073,0.1596795230109931,0.2230296254891,8481380.0,1.1016504949125927,3384.099,0.0023387219311161,True,True,False
2025-06-06,5368,0.3539493293591654,0.3250745156482861,0.6756706408345753,0.0169523099850968,0.034090909090909,0.0711624441132637,0.165983606557377,0.0821535022354694,0.1274217585692995,0.1788375558867362,7610700.0,0.946538537781715,3385.358,0.0003720340332833,True,True,False
2025-06-09,5364,0.2362043251304996,0.296979865771812,0.7641685309470544,0.0167785234899328,0.0318791946308724,0.0594705443698732,0.1293810589112602,0.0658090976882923,0.1006711409395973,0.1403803131991051,8516786.0,1.0753720395259472,3399.772,0.004257747629645,True,True,False
2025-06-10,5370,0.5748603351955307,0.4983240223463687,0.5813780260707635,0.0206703910614525,0.0409683426443202,0.0899441340782122,0.2046554934823091,0.0705772811918063,0.1124767225325884,0.1558659217877095,9717686.5,1.210735378020462,3384.816,-0.0043991185291248,False,False,True
2025-06-11,5373,0.4550530429927414,0.4170854271356783,0.6502884794342081,0.0178671133445002,0.0333147217569328,0.0703517587939698,0.1663874930206588,0.0638377070537874,0.1055276381909547,0.1520565791922576,8002692.0,0.9516120593377868,3402.316,0.0051701480966763,True,True,False
2025-06-12,5373,0.5090266145542528,0.5966871394007073,0.5855201935603945,0.0178671133445002,0.0374092685650474,0.086357714498418,0.1905825423413363,0.0712823376139959,0.1219058254234133,0.1706681555927787,8208940.0,0.9696534980679846,3402.658,0.0001005197635963,True,True,False
2025-06-13,5372,0.7879746835443038,0.7053239017125837,0.3060312732688012,0.0268056589724497,0.0618019359642591,0.163440059568131,0.340282948622487,0.1187639612807148,0.1868950111690245,0.2483246463142218,9905049.0,1.1775798372888744,3376.996,-0.0075417511839273,False,False,True
2025-06-16,5374,0.6743580200967622,0.7106438407145516,0.3736509117975437,0.0240044659471529,0.0574990695943431,0.1356531447711202,0.2852623743952363,0.1300707108299218,0.210271678451805,0.2928917007815407,7593383.0,0.8560524812505723,3388.729,0.0034743896646605,True,False,True
2025-06-17,5379,0.6560699014686745,0.7144450641383157,0.354712771890686,0.0256553262688232,0.0606060606060606,0.1405465699944227,0.2896449154117865,0.1507715188696783,0.2511619260085517,0.3428146495631158,7477361.0,0.8608966517848996,3387.405,-0.0003907069582724,False,False,True
2025-06-18,5379,0.6707566462167689,0.5207287599925636,0.3080498233872467,0.0282580405279791,0.0676705707380554,0.1693623350065068,0.3474623535973229,0.202268079568693,0.3158579661647146,0.4220115263060048,7218740.0,0.8763281511286515,3388.809,0.0004144765683464,True,False,True
2025-06-19,5378,0.8159166976571216,0.8008553365563407,0.1866865005578281,0.0407214577910003,0.1178876905912978,0.2988099665303086,0.5410933432502789,0.3352547415396058,0.4557456303458534,0.5451840833023429,8409900.5,1.040739802244228,3362.108,-0.0078791693482872,False,False,True
2025-06-20,5379,0.846811675032534,0.8414203383528537,0.1591373861312511,0.0472206729875441,0.1431492842535787,0.3500650678564789,0.5967651979921919,0.4536159137386131,0.5662762595277933,0.6460308607547871,6877600.0,0.846902592545713,3359.895,-0.0006582179989459,False,False,True
2025-06-23,5374,0.5896911053219204,0.7186453293636025,0.2835876442128768,0.0362858206177893,0.0926684034238928,0.2100855973204317,0.4155191663565314,0.3487160401935243,0.4841831038332713,0.5971343505768515,7138648.5,0.9498697933039304,3381.582,0.0064546659940265,True,False,False
2025-06-24,5377,0.1419006881160498,0.1424586200483541,0.607773851590106,0.0139482983076064,0.0349637344244002,0.0795982890087409,0.1915566300911289,0.1106564999070113,0.2283801376232099,0.347033661893249,8975338.0,1.2088892779936562,3420.566,0.0115283320055523,True,True,False
2025-06-25,5377,0.0978240654640133,0.0807141528733494,0.7450251069369537,0.0104147294030128,0.0245490050213873,0.0543053747442811,0.1335317091314859,0.0580249209596429,0.1158638646085177,0.1891389250511437,9425600.0,1.2202931898872578,3455.974,0.0103515032307519,True,True,False
2025-06-26,5380,0.208364312267658,0.1669144981412639,0.708364312267658,0.0115241635687732,0.0308550185873605,0.0719330855018587,0.1821561338289963,0.0591078066914498,0.103903345724907,0.1477695167286245,9014859.5,1.1040292318675589,3448.453,-0.0021762316498908,False,False,False
2025-06-27,5377,0.2546029384415101,0.3340152501394829,0.7619490422168496,0.0119025478891575,0.0252929142644597,0.0652780360795982,0.1577087595313371,0.0550492839873535,0.0931746326948112,0.1299981402268923,8550074.0,1.0318189451710882,3424.227,-0.0070251791165487,False,False,False
2025-06-30,5375,0.2176744186046511,0.3026976744186047,0.8472558139534884,0.0093023255813953,0.0212093023255813,0.0513488372093023,0.1196279069767441,0.0364651162790697,0.064,0.0887441860465116,9010508.0,1.0451929403227318,3444.426,0.0058988495797738,True,False,False
2025-07-01,5376,0.2838541666666667,0.2373511904761904,0.8673735119047619,0.0081845238095238,0.01953125,0.0453869047619047,0.1090029761904761,0.0241815476190476,0.0412946428571428,0.060453869047619,9038670.0,1.0048240988361457,3457.747,0.0038674078061191,True,True,False
2025-07-02,5375,0.4386976744186046,0.3575813953488372,0.780093023255814,0.0085581395348837,0.0225116279069767,0.0481860465116279,0.1181395348837209,0.0236279069767441,0.0360930232558139,0.0530232558139534,8855091.0,0.9830314965494394,3454.792,-0.0008546027225242,False,False,False
2025-07-03,5375,0.4057674418604651,0.4558139534883721,0.7914418604651163,0.0076279069767441,0.0193488372093023,0.045953488372093,0.105860465116279,0.0217674418604651,0.0373953488372093,0.0541395348837209,8007229.0,0.9003117382192766,3461.151,0.0018406317949097,True,True,False
2025-07-04,5377,0.6927654826111215,0.6609633624697787,0.5335689045936396,0.0100427747814766,0.0241770503998512,0.0623023991073089,0.1588246233959457,0.0310582108982704,0.0490980100427747,0.0784824251441324,8743128.0,1.0058458078782793,3472.319,0.0032266722832954,True,True,False
2025-07-07,5376,0.56640625,0.5284598214285714,0.5476190476190477,0.0113467261904761,0.025297619047619,0.0656622023809523,0.1525297619047619,0.0360863095238095,0.0680803571428571,0.1138392857142857,7390221.0,0.8464419097302541,3473.127,0.0002326975142548,True,True,False
2025-07-08,5375,0.2613953488372093,0.3916279069767442,0.6978604651162791,0.0072558139534883,0.0171162790697674,0.0433488372093023,0.1015813953488372,0.0355348837209302,0.0686511627906976,0.1213023255813953,8784541.0,1.0449243652909588,3497.475,0.0070103972587238,True,True,False
2025-07-09,5378,0.4077724060989215,0.2856080327259204,0.6188174042394943,0.0076236519152101,0.0197099293417627,0.0455559687616214,0.114540721457791,0.0541093343250278,0.1056154704351059,0.1662328002975083,9196471.0,1.1005774025549415,3493.05,-0.0012651984646064,False,False,False
2025-07-10,5378,0.3743027147638527,0.3289326887318706,0.6095202677575307,0.008925251022685,0.0208255857195983,0.0520639642989959,0.1236519152101152,0.0803272592041651,0.1377835626626999,0.1948679806619561,8576050.5,1.0180112502875605,3509.682,0.0047614548889938,True,True,False
2025-07-11,5382,0.3903753251579338,0.4741731698253437,0.6311780007432182,0.0081753994797473,0.0165366034931252,0.0418060200668896,0.103307320698625,0.0735785953177257,0.1304347826086956,0.1924934968413229,9416344.0,1.1028640471174656,3510.177,0.0001410384188653,True,True,False
2025-07-14,5380,0.3667286245353159,0.3260223048327137,0.6931226765799257,0.0078066914498141,0.0154275092936802,0.0377323420074349,0.0934944237918215,0.0674721189591078,0.1157992565055762,0.1691449814126394,8753194.5,1.009278398122943,3519.65,0.0026987243093439,True,True,False
2025-07-15,5381,0.622560862293254,0.571640958929567,0.4857833116521092,0.0089202750418137,0.0250882735551012,0.063185281546181,0.1644675710834417,0.0834417394536331,0.1377067459580003,0.1917859133989964,10204302.0,1.1407419490696376,3504.999,-0.0041626298069411,False,False,True
2025-07-16,5381,0.5459951681843523,0.539304961902992,0.5448801338041256,0.0079910797249581,0.0204422969708232,0.0485039955398624,0.1287864709161865,0.0834417394536331,0.1358483553242891,0.1982902806169857,8538644.0,0.9251697891157704,3503.777,-0.0003486448926233,False,False,True
2025-07-17,5382,0.4078409513192121,0.4927536231884058,0.6328502415458938,0.0072463768115942,0.0183946488294314,0.0431066518023039,0.1055369751021925,0.0570419918246005,0.1116685247120029,0.1778149386845039,8765719.5,0.9635086621277208,3516.826,0.00372426669848,True,False,True
2025-07-18,5381,0.3817134361642817,0.269652480951496,0.6201449544694295,0.0063185281546181,0.0172830328935142,0.0434863408288422,0.1107600817691878,0.0605835346589853,0.1174502880505482,0.1761754320758223,8863098.0,0.9701670845027094,3534.483,0.0050207203882137,True,True,False
