date,n,pct_above_ma10,pct_above_ma5,pct_rsi_lt40,pct_up
2025-06-13,587,0.29642248722316866,0.21465076660988075,0.19591141396933562,0.1839863713798978
2025-06-16,587,0.393526405451448,0.3747870528109029,0.1737649063032368,0.6780238500851788
2025-06-17,587,0.3287904599659284,0.36626916524701875,0.17206132879045996,0.3986371379897785
2025-06-18,587,0.3696763202725724,0.45826235093696766,0.1635434412265758,0.5195911413969335
2025-06-19,587,0.23679727427597955,0.28960817717206133,0.2231686541737649,0.19080068143100512
2025-06-20,587,0.20442930153321975,0.20783645655877342,0.282793867120954,0.28449744463373083
2025-06-23,587,0.4122657580919932,0.5400340715502555,0.17206132879045996,0.8534923339011925
2025-06-24,587,0.7291311754684838,0.889267461669506,0.0919931856899489,0.8909710391822828
2025-06-25,587,0.82793867120954,0.9233390119250426,0.056218057921635436,0.7649063032367973
2025-06-26,587,0.7563884156729132,0.7700170357751278,0.06814310051107325,0.2504258943781942
2025-06-27,587,0.8023850085178875,0.717206132879046,0.06814310051107325,0.6303236797274276
2025-06-30,586,0.8839590443686007,0.8225255972696246,0.04948805460750853,0.8515358361774744
2025-07-01,586,0.9010238907849829,0.764505119453925,0.04778156996587031,0.48464163822525597
2025-07-02,585,0.7145299145299145,0.4188034188034188,0.06495726495726496,0.1794871794871795
2025-07-03,585,0.7384615384615385,0.47863247863247865,0.07008547008547009,0.6205128205128205
2025-07-04,585,0.4683760683760684,0.22905982905982905,0.0905982905982906,0.2153846153846154
2025-07-07,585,0.4341880341880342,0.3230769230769231,0.09743589743589744,0.47863247863247865
2025-07-08,586,0.6296928327645052,0.71160409556314,0.06143344709897611,0.8122866894197952
2025-07-09,587,0.5161839863713799,0.5212947189097104,0.08517887563884156,0.303236797274276
2025-07-10,587,0.47018739352640543,0.5212947189097104,0.09369676320272573,0.44804088586030666
2025-07-11,588,0.6071428571428571,0.6615646258503401,0.061224489795918366,0.6785714285714286
2025-07-14,588,0.6768707482993197,0.6717687074829932,0.04931972789115646,0.6071428571428571
2025-07-15,588,0.6190476190476191,0.5578231292517006,0.05952380952380952,0.3877551020408163
2025-07-16,588,0.6819727891156463,0.6309523809523809,0.04081632653061224,0.6428571428571429
2025-07-17,588,0.8231292517006803,0.8027210884353742,0.03741496598639456,0.7755102040816326
2025-07-18,588,0.7976190476190477,0.7738095238095238,0.03741496598639456,0.5459183673469388
2025-07-21,587,0.8262350936967632,0.7700170357751278,0.03236797274275979,0.6678023850085179
2025-07-22,588,0.7993197278911565,0.673469387755102,0.023809523809523808,0.47278911564625853
2025-07-23,588,0.7448979591836735,0.5119047619047619,0.03571428571428571,0.38605442176870747
2025-07-24,588,0.8248299319727891,0.7244897959183674,0.030612244897959183,0.7976190476190477
2025-07-25,588,0.8469387755102041,0.7687074829931972,0.025510204081632654,0.6819727891156463
2025-07-28,588,0.8656462585034014,0.8078231292517006,0.027210884353741496,0.6479591836734694
2025-07-29,588,0.8843537414965986,0.8350340136054422,0.023809523809523808,0.7023809523809523
2025-07-30,588,0.7312925170068028,0.4931972789115646,0.025510204081632654,0.22448979591836735
2025-07-31,586,0.568259385665529,0.3361774744027304,0.03583617747440273,0.31399317406143346
2025-08-01,586,0.621160409556314,0.39078498293515357,0.027303754266211604,0.5784982935153583
2025-08-04,586,0.7713310580204779,0.6979522184300341,0.017064846416382253,0.8122866894197952
2025-08-05,587,0.7921635434412265,0.7904599659284497,0.01192504258943782,0.565587734241908
2025-08-06,587,0.8040885860306644,0.8330494037478705,0.010221465076660987,0.7137989778534923
2025-08-07,587,0.7393526405451448,0.6933560477001703,0.01192504258943782,0.3798977853492334
2025-08-08,587,0.5996592844974447,0.41396933560477,0.02555366269165247,0.313458262350937
2025-08-11,586,0.7798634812286689,0.6808873720136519,0.011945392491467578,0.8498293515358362
2025-08-12,586,0.7389078498293515,0.5784982935153583,0.010238907849829351,0.38054607508532423
2025-08-13,587,0.8040885860306644,0.6916524701873935,0.008517887563884156,0.6712095400340715
2025-08-14,587,0.4463373083475298,0.3049403747870528,0.013628620102214651,0.12436115843270869
2025-08-15,587,0.645655877342419,0.5706984667802385,0.008517887563884156,0.9301533219761499
2025-08-18,586,0.8071672354948806,0.8498293515358362,0.0017064846416382253,0.8156996587030717
2025-08-19,586,0.7542662116040956,0.7389078498293515,0.006825938566552901,0.37542662116040953
2025-08-20,586,0.7832764505119454,0.7662116040955631,0.006825938566552901,0.6109215017064846
2025-08-21,586,0.6706484641638225,0.47952218430034127,0.008532423208191127,0.27986348122866894
2025-08-22,586,0.7627986348122867,0.6535836177474402,0.005119453924914676,0.8020477815699659
2025-08-25,586,0.8003412969283277,0.7201365187713311,0.0034129692832764505,0.6194539249146758
2025-08-26,585,0.7299145299145299,0.6017094017094017,0.0017094017094017094,0.39145299145299145
2025-08-27,585,0.4444444444444444,0.3076923076923077,0.018803418803418803,0.21025641025641026
2025-08-28,585,0.5384615384615384,0.4512820512820513,0.03418803418803419,0.6666666666666666
2025-08-29,583,0.4631217838765009,0.40308747855917665,0.051457975986277875,0.3687821612349914
2025-09-01,584,0.5565068493150684,0.5684931506849316,0.0410958904109589,0.6113013698630136
2025-09-02,584,0.3065068493150685,0.2825342465753425,0.10273972602739725,0.1267123287671233
2025-09-03,585,0.2512820512820513,0.18974358974358974,0.17777777777777778,0.24957264957264957
2025-09-04,585,0.12478632478632479,0.09230769230769231,0.26837606837606837,0.13675213675213677
2025-09-05,585,0.2717948717948718,0.37777777777777777,0.1076923076923077,0.958974358974359
2025-09-08,585,0.441025641025641,0.7350427350427351,0.0547008547008547,0.7452991452991453
2025-09-09,587,0.3339011925042589,0.4599659284497445,0.131175468483816,0.141396933560477
2025-09-10,587,0.3219761499148211,0.434412265758092,0.12265758091993186,0.42589437819420783
2025-09-11,587,0.616695059625213,0.7614991482112436,0.05281090289608177,0.8909710391822828
2025-09-12,588,0.6445578231292517,0.6071428571428571,0.047619047619047616,0.42857142857142855
2025-09-15,588,0.5918367346938775,0.5187074829931972,0.07482993197278912,0.33163265306122447
2025-09-16,588,0.6989795918367347,0.6292517006802721,0.05102040816326531,0.673469387755102
2025-09-17,588,0.7125850340136054,0.6360544217687075,0.04591836734693878,0.5748299319727891
2025-09-18,587,0.5502555366269165,0.41396933560477,0.0919931856899489,0.2981260647359455
2025-09-19,587,0.46337308347529815,0.32538330494037476,0.11243611584327087,0.31686541737649065
2025-09-22,586,0.5255972696245734,0.4402730375426621,0.11604095563139932,0.6177474402730375
2025-09-23,587,0.39182282793867124,0.3151618398637138,0.2010221465076661,0.23168654173764908
2025-09-24,587,0.565587734241908,0.6626916524701874,0.08006814310051108,0.9011925042589438
2025-09-25,588,0.5612244897959183,0.6241496598639455,0.09013605442176871,0.4030612244897959
2025-09-26,587,0.39182282793867124,0.38671209540034074,0.11754684838160136,0.21294718909710392
2025-09-29,586,0.4931740614334471,0.5341296928327645,0.08532423208191127,0.6860068259385665
2025-09-30,586,0.6450511945392492,0.6621160409556314,0.06484641638225255,0.7252559726962458
2025-10-09,586,0.6843003412969283,0.7064846416382252,0.06655290102389079,0.5511945392491467
2025-10-10,586,0.4539249146757679,0.3378839590443686,0.09726962457337884,0.15870307167235495
2025-10-13,587,0.444633730834753,0.3475298126064736,0.12095400340715502,0.49233390119250425
2025-10-14,587,0.24190800681431004,0.1362862010221465,0.23850085178875638,0.13287904599659284
2025-10-15,587,0.3202725724020443,0.2776831345826235,0.12947189097103917,0.7989778534923339
2025-10-16,587,0.20272572402044292,0.22998296422487224,0.21976149914821125,0.18057921635434412
2025-10-17,587,0.08858603066439523,0.0868824531516184,0.41567291311754684,0.06473594548551959
2025-10-20,587,0.14310051107325383,0.21635434412265758,0.303236797274276,0.7614991482112436
2025-10-21,588,0.2925170068027211,0.5850340136054422,0.1445578231292517,0.9030612244897959
2025-10-22,588,0.30612244897959184,0.5595238095238095,0.1649659863945578,0.2619047619047619
2025-10-23,588,0.3401360544217687,0.5850340136054422,0.19047619047619047,0.38605442176870747
2025-10-24,588,0.6360544217687075,0.8044217687074829,0.08503401360544217,0.8503401360544217
2025-10-27,588,0.7602040816326531,0.8078231292517006,0.05612244897959184,0.7091836734693877
2025-10-28,590,0.7169491525423729,0.7067796610169491,0.07457627118644068,0.4271186440677966
2025-10-29,589,0.7555178268251274,0.6247877758913413,0.0933786078098472,0.5025466893039049
2025-10-30,590,0.5457627118644067,0.3169491525423729,0.14915254237288136,0.2423728813559322
2025-10-31,590,0.5966101694915255,0.4711864406779661,0.07966101694915254,0.6203389830508474
2025-11-03,590,0.5322033898305085,0.4728813559322034,0.10338983050847457,0.4423728813559322
2025-11-04,590,0.37966101694915255,0.2847457627118644,0.21864406779661016,0.15423728813559323
2025-11-05,590,0.3525423728813559,0.31186440677966104,0.2,0.43389830508474575
2025-11-06,590,0.3728813559322034,0.43389830508474575,0.13559322033898305,0.6864406779661016
2025-11-07,590,0.35084745762711866,0.4152542372881356,0.17457627118644067,0.3135593220338983
2025-11-10,590,0.4,0.5,0.16271186440677965,0.5610169491525424
2025-11-11,591,0.3993231810490694,0.43993231810490696,0.19289340101522842,0.38747884940778343
2025-11-12,591,0.3604060913705584,0.34686971235194586,0.23181049069373943,0.31810490693739424
2025-11-13,591,0.4619289340101523,0.48223350253807107,0.16751269035532995,0.7089678510998308
2025-11-14,591,0.41455160744500846,0.3942470389170897,0.23857868020304568,0.3248730964467005
2025-11-17,591,0.3976311336717428,0.36548223350253806,0.23519458544839256,0.40947546531302875
2025-11-18,592,0.32263513513513514,0.31756756756756754,0.2668918918918919,0.36655405405405406
2025-11-19,592,0.15878378378378377,0.13682432432432431,0.3344594594594595,0.1570945945945946
2025-11-20,592,0.13344594594594594,0.13175675675675674,0.4510135135135135,0.20270270270270271
2025-11-21,592,0.06418918918918919,0.05067567567567568,0.6993243243243243,0.05574324324324324
2025-11-24,590,0.15593220338983052,0.25084745762711863,0.5016949152542373,0.8796610169491526
2025-11-25,589,0.27843803056027167,0.5840407470288624,0.3378607809847199,0.8234295415959253
2025-11-26,588,0.27721088435374147,0.5748299319727891,0.37755102040816324,0.34523809523809523
2025-11-27,588,0.3656462585034014,0.7653061224489796,0.3010204081632653,0.6122448979591837
2025-11-28,588,0.5918367346938775,0.8299319727891157,0.17346938775510204,0.7959183673469388
2025-12-01,589,0.6366723259762309,0.6910016977928692,0.1460101867572156,0.47877758913412566
2025-12-02,589,0.5076400679117148,0.3853989813242784,0.2631578947368421,0.17147707979626486
2025-12-03,589,0.38879456706281834,0.20543293718166383,0.3157894736842105,0.23769100169779286
2025-12-04,589,0.3853989813242784,0.21222410865874364,0.3735144312393888,0.3921901528013582
2025-12-05,590,0.5372881355932203,0.5033898305084745,0.1864406779661017,0.8169491525423729
2025-12-08,591,0.6717428087986463,0.8257191201353637,0.116751269035533,0.8037225042301185
2025-12-09,592,0.5168918918918919,0.6013513513513513,0.17905405405405406,0.25675675675675674
2025-12-10,594,0.45791245791245794,0.4764309764309764,0.20707070707070707,0.41245791245791247
2025-12-11,594,0.3181818181818182,0.2609427609427609,0.32491582491582494,0.1919191919191919
2025-12-12,594,0.4696969696969697,0.4444444444444444,0.2474747474747475,0.67003367003367
2025-12-15,594,0.35185185185185186,0.3181818181818182,0.3164983164983165,0.2895622895622896
2025-12-16,595,0.22016806722689075,0.15126050420168066,0.46050420168067224,0.11260504201680673
2025-12-17,596,0.2902684563758389,0.32550335570469796,0.3221476510067114,0.7667785234899329
2025-12-18,596,0.32046979865771813,0.3976510067114094,0.313758389261745,0.46308724832214765
2025-12-19,596,0.4228187919463087,0.6191275167785235,0.20134228187919462,0.6493288590604027
2025-12-22,596,0.587248322147651,0.7768456375838926,0.14597315436241612,0.6191275167785235
2025-12-23,596,0.5184563758389261,0.5704697986577181,0.1929530201342282,0.35906040268456374
2025-12-24,597,0.7571189279731994,0.7705192629815746,0.09882747068676717,0.8458961474036851
2025-12-25,597,0.8509212730318257,0.847571189279732,0.06030150753768844,0.7336683417085427
2025-12-26,597,0.7738693467336684,0.644891122278057,0.09380234505862646,0.32663316582914576
2025-12-29,597,0.7202680067001676,0.525963149078727,0.10720268006700168,0.40871021775544386
2025-12-30,598,0.6070234113712375,0.3896321070234114,0.13043478260869565,0.3762541806020067
2025-12-31,598,0.5735785953177257,0.39297658862876256,0.12207357859531773,0.4899665551839465
2026-01-05,599,0.8898163606010017,0.8797996661101837,0.025041736227045076,0.8914858096828047
2026-01-06,599,0.8831385642737897,0.8731218697829716,0.02337228714524207,0.6293823038397329
2026-01-07,599,0.9131886477462438,0.8697829716193656,0.02003338898163606,0.6193656093489148
2026-01-08,599,0.9198664440734557,0.8831385642737897,0.015025041736227046,0.676126878130217
2026-01-09,599,0.9398998330550918,0.8864774624373957,0.015025041736227046,0.7529215358931552
2026-01-12,599,0.9398998330550918,0.8797996661101837,0.015025041736227046,0.7445742904841403
2026-01-13,599,0.8280467445742905,0.5893155258764607,0.021702838063439065,0.27879799666110183
2026-01-14,598,0.8277591973244147,0.560200668896321,0.016722408026755852,0.6187290969899666
2026-01-15,598,0.7775919732441472,0.520066889632107,0.02508361204013378,0.46321070234113715
2026-01-16,598,0.7909698996655519,0.5719063545150501,0.023411371237458192,0.6337792642140468
2026-01-19,599,0.6894824707846411,0.5709515859766278,0.02337228714524207,0.46410684474123537
2026-01-20,599,0.5358931552587646,0.4323873121869783,0.038397328881469114,0.27879799666110183
2026-01-21,599,0.6293823038397329,0.6010016694490818,0.03171953255425709,0.7345575959933222
2026-01-22,599,0.6043405676126878,0.5609348914858097,0.04006677796327212,0.46410684474123537
2026-01-23,599,0.7512520868113522,0.8046744574290484,0.02671118530884808,0.8013355592654424
2026-01-26,599,0.49081803005008345,0.38397328881469117,0.04340567612687813,0.18030050083472454
2026-01-27,598,0.540133779264214,0.47324414715719065,0.048494983277591976,0.6471571906354515
2026-01-28,599,0.41736227045075125,0.31886477462437396,0.07011686143572621,0.25542570951585974
2026-01-29,599,0.2353923205342237,0.15191986644407346,0.09682804674457429,0.1636060100166945
2026-01-30,599,0.2621035058430718,0.23205342237061768,0.11519198664440734,0.4941569282136895
2026-02-02,599,0.12020033388981637,0.09849749582637729,0.24540901502504173,0.09515859766277128
2026-02-03,599,0.27712854757929883,0.4357262103505843,0.11185308848080133,0.9482470784641068
2026-02-04,598,0.2591973244147157,0.46488294314381273,0.13712374581939799,0.34782608695652173
2026-02-05,599,0.21035058430717862,0.35225375626043404,0.15859766277128548,0.2871452420701169
2026-02-06,599,0.27545909849749584,0.4307178631051753,0.15191986644407346,0.46243739565943237
2026-02-09,599,0.49248747913188645,0.7462437395659433,0.08347245409015025,0.8848080133555927
2026-02-10,601,0.5474209650582362,0.6921797004991681,0.06821963394342762,0.40266222961730447
2026-02-11,602,0.5481727574750831,0.5647840531561462,0.07308970099667775,0.3554817275747508
2026-02-12,602,0.6528239202657807,0.5946843853820598,0.07308970099667775,0.6079734219269103
2026-02-13,602,0.5913621262458472,0.4435215946843854,0.09800664451827243,0.36212624584717606
2026-02-24,602,0.584717607973422,0.5382059800664452,0.09136212624584718,0.5299003322259136
2026-02-25,602,0.6777408637873754,0.6528239202657807,0.07807308970099668,0.6910299003322259
2026-02-26,603,0.6600331674958541,0.6517412935323383,0.087893864013267,0.5903814262023217
2026-02-27,603,0.6898839137645107,0.6666666666666666,0.08623548922056384,0.5406301824212272
2026-03-02,603,0.4361525704809287,0.3416252072968491,0.20563847429519072,0.21227197346600332
2026-03-03,603,0.1625207296849088,0.09286898839137644,0.4228855721393035,0.04477611940298507
2026-03-04,603,0.14262023217247097,0.08955223880597014,0.4842454394693201,0.26533996683250416
2026-03-05,603,0.21227197346600332,0.18407960199004975,0.3681592039800995,0.7844112769485904
2026-03-06,603,0.3101160862354892,0.5854063018242123,0.22719734660033167,0.7529021558872305
2026-03-09,603,0.25870646766169153,0.572139303482587,0.2902155887230514,0.24378109452736318
2026-03-10,603,0.5439469320066335,0.8938640132669984,0.10613598673300166,0.9469320066334992
2026-03-11,603,0.5024875621890548,0.7180762852404643,0.14096185737976782,0.25207296849087896
2026-03-12,603,0.43781094527363185,0.36650082918739635,0.2023217247097844,0.22885572139303484
2026-03-13,603,0.3598673300165838,0.20729684908789386,0.2603648424543947,0.18739635157545606
2026-03-16,603,0.4593698175787728,0.26865671641791045,0.19071310116086235,0.5754560530679934
2026-03-17,601,0.2113144758735441,0.13643926788685523,0.37603993344425957,0.10316139767054909
2026-03-18,601,0.324459234608985,0.41098169717138106,0.22296173044925124,0.8369384359400999
2026-03-19,601,0.13976705490848584,0.17304492512479203,0.39933444259567386,0.10149750415973377
2026-03-20,601,0.11813643926788686,0.12146422628951747,0.5940099833610649,0.15307820299500832
2026-03-23,601,0.05823627287853577,0.05823627287853577,0.7737104825291181,0.04326123128119801
2026-03-24,601,0.11813643926788686,0.15640599001663893,0.5956738768718802,0.9267886855241264
2026-03-25,602,0.19767441860465115,0.5897009966777409,0.45348837209302323,0.8554817275747508
2026-03-26,602,0.14950166112956811,0.3787375415282392,0.574750830564784,0.14950166112956811
2026-03-27,602,0.31893687707641194,0.8056478405315615,0.3754152823920266,0.8754152823920266
2026-03-30,603,0.3814262023217247,0.5887230514096186,0.3747927031509121,0.42454394693200664
2026-03-31,605,0.2727272727272727,0.2727272727272727,0.47107438016528924,0.14545454545454545
2026-04-01,605,0.6413223140495867,0.775206611570248,0.2231404958677686,0.8991735537190083
2026-04-02,605,0.40165289256198344,0.28429752066115704,0.4033057851239669,0.13553719008264462
2026-04-03,605,0.32231404958677684,0.23140495867768596,0.4975206611570248,0.24793388429752067
2026-04-07,605,0.3752066115702479,0.35702479338842974,0.39173553719008264,0.6462809917355372
2026-04-08,605,0.9140495867768595,0.9322314049586777,0.03966942148760331,0.968595041322314
2026-04-09,605,0.7421487603305785,0.7867768595041322,0.08429752066115702,0.21983471074380165
2026-04-10,606,0.8151815181518152,0.8597359735973598,0.054455445544554455,0.7095709570957096
2026-04-13,606,0.7508250825082509,0.6749174917491749,0.0594059405940594,0.4405940594059406
2026-04-14,606,0.8366336633663366,0.740924092409241,0.0231023102310231,0.7920792079207921
2026-04-15,605,0.8314049586776859,0.6975206611570248,0.024793388429752067,0.4049586776859504
2026-04-16,605,0.9140495867768595,0.8512396694214877,0.01652892561983471,0.7818181818181819
2026-04-17,605,0.8462809917355372,0.7570247933884298,0.021487603305785124,0.5603305785123966
2026-04-20,603,0.8258706467661692,0.6998341625207297,0.01658374792703151,0.548922056384743
2026-04-21,606,0.6683168316831684,0.528052805280528,0.03135313531353135,0.35313531353135313
2026-04-22,606,0.7574257425742574,0.6501650165016502,0.036303630363036306,0.7244224422442245
2026-04-23,606,0.47029702970297027,0.3184818481848185,0.07590759075907591,0.16996699669966997
