date,n,pct_above_ma10,pct_above_ma5,pct_rsi_lt40,pct_up,pct_above_ma5_prev,idx_close,idx_ret,ma5,ma10,rsi,K,D,macd,macd_prev,vol,vol_avg5,max10,drawdown10
2025-03-28,583,0.19039451114922812,0.3293310463121784,0.18696397941680962,0.21269296740994853,0.4863013698630137,1195.652,-0.009574962454782066,1200.9658000000002,1225.2598,41.74543584835369,15.49128903991392,21.278721795476983,-22.508231125079007,-23.2256371652266,2275953400,2595258800.0,1269.227,0.057968353966626966
2025-03-31,583,0.19897084048027444,0.31732418524871353,0.22984562607204118,0.34991423670668953,0.3293310463121784,1190.882,-0.003989455125738894,1197.472,1218.0647000000001,40.664436176738775,15.860740603120362,19.472728064691445,-21.630580376656546,-22.508231125079007,2595530000,2445481660.0,1269.227,0.061726546945503065
2025-04-01,583,0.38078902229845624,0.5437392795883362,0.12521440823327615,0.7392795883361921,0.31732418524871353,1202.245,0.009541667436404166,1198.8678,1211.3665,44.36065665731855,21.34761944366285,20.097691857681916,-18.590058043188577,-21.630580376656546,2632361000,2383054660.0,1255.852,0.04268576233505238
2025-04-02,583,0.4665523156089194,0.6329331046312179,0.12864493996569468,0.5986277873070326,0.5437392795883362,1204.2,0.0016261244588251511,1200.038,1206.2013000000002,44.995518621206,28.39256574042404,22.862649818595955,-15.51170156667656,-18.590058043188577,2096716500,2438058220.0,1245.247,0.03296293827650259
2025-04-03,583,0.33276157804459694,0.38078902229845624,0.1646655231560892,0.18010291595197256,0.6329331046312179,1188.961,-0.012654874605547262,1196.388,1200.5727,41.06240836686807,28.171186388862857,24.632162008684922,-14.730211433311034,-15.51170156667656,2405448300,2425607860.0,1214.61,0.021117066383448093
2025-04-07,582,0.022336769759450172,0.013745704467353952,0.8092783505154639,0.012027491408934709,0.38078902229845624,1041.418,-0.1240940619582982,1165.5412000000001,1183.2535,21.48278661273112,24.323521006580034,24.52928167464996,-32.282410886269616,-14.730211433311034,4785034200,2401201840.0,1208.351,0.13814942843594305
2025-04-08,583,0.0274442538593482,0.02058319039451115,0.725557461406518,0.8421955403087479,0.013745704467353952,1061.938,0.019703903715895255,1139.7524,1168.6122,26.71649524414667,24.872952108189573,24.643838485829832,-38.881342277540874,-32.282410886269616,3802747900,2903018000.0,1207.211,0.12033770401363135
2025-04-09,583,0.09090909090909091,0.16295025728987994,0.5368782161234992,0.9193825042881647,0.02058319039451115,1102.123,0.037841192235328114,1119.728,1159.2979,35.748774901727714,31.338549665672666,26.87540887911078,-35.670483398178305,-38.881342277540874,3982365700,3144461580.0,1207.211,0.087050233969041
2025-04-10,584,0.17465753424657535,0.815068493150685,0.3304794520547945,0.916095890410959,0.16295025728987994,1124.858,0.02062836906588461,1103.8596000000002,1151.9488,40.23665947637971,39.91664992872828,31.22248922898328,-28.62529277272465,-35.670483398178305,3382192400,3414462520.0,1207.211,0.06821756925674143
2025-04-11,584,0.3904109589041096,0.9914383561643836,0.1934931506849315,0.8715753424657534,0.815068493150685,1157.674,0.02917346011674371,1097.6022,1146.9951,46.090014286157064,50.859901987953826,37.76829348197346,-18.194203255961142,-28.62529277272465,3406259100,3671557700.0,1204.2,0.03863643912971273
2025-04-14,585,0.5435897435897435,0.9777777777777777,0.15384615384615385,0.6871794871794872,0.9914383561643836,1164.645,0.006021557018642598,1122.2476000000001,1143.8944000000001,47.271449580253964,59.26186387754236,44.93281694716309,-9.444979632119228,-18.194203255961142,2856347400,3871719860.0,1204.2,0.03284753363228705
2025-04-15,585,0.6068376068376068,0.8547008547008547,0.15213675213675212,0.39487179487179486,0.9777777777777777,1158.808,-0.005011827638464972,1141.6216,1140.687,46.35539716443077,63.97830145719101,51.28131178383906,-3.8217919838207877,-9.444979632119228,2196299800,3485982500.0,1204.2,0.03769473509383828
2025-04-16,585,0.4512820512820513,0.28888888888888886,0.24786324786324787,0.1452991452991453,0.8547008547008547,1154.706,-0.0035398443918234213,1152.1381999999999,1135.9331,45.685374886055804,66.74400992366976,56.43554449711596,-0.22256198156578222,-3.8217919838207877,2323856100,3164692880.0,1204.2,0.04110114598903848
2025-04-17,585,0.6803418803418804,0.3299145299145299,0.2153846153846154,0.5948717948717949,0.28888888888888886,1159.926,0.0045206312256107495,1159.1518,1131.5057,46.74036086265426,74.43588583345644,62.435658275896124,3.1097367825529076,-0.22256198156578222,2148352800,2832990960.0,1188.961,0.024420481411921907
2025-04-18,585,0.7555555555555555,0.28717948717948716,0.21367521367521367,0.35213675213675216,0.3299145299145299,1152.509,-0.0063943734341672664,1158.1187999999997,1127.8605,45.39125946237607,77.77516435193334,67.54882696790852,4.4800282558580165,3.1097367825529076,1867422600,2586223040.0,1164.645,0.010420342679528927
2025-04-21,585,0.8598290598290599,0.7606837606837606,0.1094017094017094,0.8683760683760684,0.28717948717948716,1174.535,0.019111347503577125,1160.0968,1141.1722,50.00614756575945,84.56917368878534,73.22227587486746,8.296494687303074,4.4800282558580165,2158923300,2278455740.0,1174.535,0.0
2025-04-22,585,0.7589743589743589,0.7623931623931623,0.11965811965811966,0.4478632478632479,0.7606837606837606,1173.23,-0.0011110780010813448,1162.9812,1152.3014,49.73795514437045,85.36560989286608,77.27005388086701,10.449341496818704,8.296494687303074,2370091200,2138970920.0,1174.535,0.001111078001081333
2025-04-23,585,0.7572649572649572,0.7658119658119659,0.07008547008547009,0.6341880341880342,0.7623931623931623,1173.637,0.0003469055513412034,1166.7674,1159.4527999999998,49.8283305452036,85.7202140991495,80.08677395362784,11.641303487766663,10.449341496818704,2455375900,2173729200.0,1174.535,0.0007645578888667756
2025-04-24,585,0.49914529914529915,0.40854700854700854,0.11623931623931624,0.2341880341880342,0.7658119658119659,1162.179,-0.009762814226204397,1167.218,1163.1849,47.25240619914313,75.92505536585445,78.69953442437004,10.627590824844265,11.641303487766663,2306207600,2200033160.0,1174.535,0.010519907878436994
2025-04-25,584,0.4863013698630137,0.3698630136986301,0.12157534246575342,0.4708904109589041,0.40854700854700854,1161.351,-0.0007124547939688641,1168.9864000000002,1163.5526,47.06306584527919,68.7923689266676,75.3971459251359,9.617085616298791,10.627590824844265,2315549500,2231604120.0,1174.535,0.011224867713605783
2025-04-28,584,0.3767123287671233,0.2773972602739726,0.1917808219178082,0.3099315068493151,0.3698630136986301,1158.844,-0.002158692763858716,1165.8482,1162.9724999999999,46.456091128317766,62.21276443243394,71.00235209423525,8.42534413227538,9.617085616298791,2265869900,2321229500.0,1174.535,0.013359329436755848
2025-04-29,584,0.5393835616438356,0.5034246575342466,0.1267123287671233,0.7157534246575342,0.2773972602739726,1163.196,0.003755466654700612,1163.8414,1163.4113000000002,47.71667804680764,57.45722447665523,66.4873095550419,8.038727968465956,8.42534413227538,2312147200,2342618820.0,1174.535,0.009654033298284145
2025-04-30,580,0.6603448275862069,0.7258620689655172,0.08793103448275862,0.7275862068965517,0.5034246575342466,1176.875,0.011759840989824744,1164.489,1165.6281999999999,51.57569153688167,66.79006365790389,66.58822758932922,9.349148629403835,8.038727968465956,2926923700,2331030020.0,1176.875,0.0
2025-05-06,584,0.8236301369863014,0.8801369863013698,0.039383561643835614,0.8972602739726028,0.7258620689655172,1199.388,0.01912947424322886,1171.9307999999999,1169.5744,57.17773487352542,77.75912488558765,70.31186002141537,12.760766562078839,9.349148629403835,3108433900,2425339580.0,1199.388,0.0
2025-05-07,584,0.809931506849315,0.8681506849315068,0.030821917808219176,0.4965753424657534,0.8801369863013698,1201.413,0.0016883610641427182,1179.9432000000002,1174.4648000000002,57.65229284993955,76.4096628977023,72.34446098017767,14.666454627434982,12.760766562078839,3265025000,2585784840.0,1201.413,0.0
2025-05-08,584,0.8373287671232876,0.8458904109589042,0.017123287671232876,0.7311643835616438,0.8681506849315068,1203.898,0.0020683977949296217,1188.954,1177.4011,58.263546177539546,76.70291509529756,73.79727901855097,15.553640143177388,14.666454627434982,2886866900,2775679940.0,1203.898,0.0
2025-05-09,584,0.6626712328767124,0.398972602739726,0.04280821917808219,0.13527397260273974,0.8458904109589042,1181.959,-0.018223304632119852,1192.7066,1178.274,51.23261314301167,66.36687088718033,71.32047630809409,12.603125127525423,15.553640143177388,2744126600,2899879340.0,1203.898,0.018223304632119873
2025-05-12,584,0.773972602739726,0.589041095890411,0.0273972602739726,0.7842465753424658,0.398972602739726,1192.889,0.009247359679988687,1195.9094,1180.1992,54.198045843285,64.72298609844528,69.12131290487781,11.568405152555414,12.603125127525423,2909415400,2986275220.0,1203.898,0.009144462404622331
2025-05-13,585,0.7162393162393162,0.4205128205128205,0.02905982905982906,0.3367521367521368,0.589041095890411,1188.819,-0.0034118849281030705,1193.7956,1182.8632,52.907902220137764,61.673309731706404,66.63864518048734,9.84781347492824,11.568405152555414,2783588700,2982773560.0,1203.898,0.01252514747927146
2025-05-14,585,0.629059829059829,0.29743589743589743,0.037606837606837605,0.26666666666666666,0.4205128205128205,1186.988,-0.0015401839977321474,1190.9106,1185.4269,52.30468512270998,58.65502444291656,63.97743826796375,8.05085730016128,9.84781347492824,2512131400,2917804520.0,1203.898,0.014046040445286774
2025-05-15,585,0.3145299145299145,0.15726495726495726,0.0735042735042735,0.14871794871794872,0.29743589743589743,1168.83,-0.015297543024866411,1183.8970000000002,1186.4254999999998,46.62719087740851,43.27123539469306,57.07537064354018,4.197985223413794,8.05085730016128,2055831500,2767225800.0,1203.898,0.029128713562112392
2025-05-16,586,0.36177474402730375,0.3122866894197952,0.07849829351535836,0.6006825938566553,0.15726495726495726,1170.197,0.001169545613989964,1181.5445999999997,1187.1256,47.09279425497877,32.311901258920365,48.82088084866691,1.7409905244372903,4.197985223413794,2152689000,2601018720.0,1203.898,0.02799323530731011
2025-05-19,586,0.40102389078498296,0.4641638225255973,0.06996587030716724,0.5887372013651877,0.3122866894197952,1172.024,0.0015612755800946676,1177.3716,1186.6405,47.748858783450395,28.235666754483383,41.9591428172724,0.34244862646165486,1.7409905244372903,2280597700,2482731200.0,1203.898,0.026475664881908622
2025-05-20,586,0.4863481228668942,0.6348122866894198,0.05631399317406143,0.6928327645051194,0.4641638225255973,1178.22,0.00528658116216052,1175.2518,1184.5237,50.01271493137802,31.45060907085929,38.456298235134696,0.237496552536693,0.34244862646165486,2228160000,2356967660.0,1203.898,0.021329049470968375
2025-05-21,586,0.40102389078498296,0.49146757679180886,0.08361774744027303,0.26621160409556316,0.6348122866894198,1175.024,-0.002712566413742845,1172.859,1181.8847999999998,48.83731708856028,31.899062638339416,36.27055303620294,-0.2504490193675828,0.237496552536693,2290482500,2245881920.0,1203.898,0.02398375942147925
2025-05-22,586,0.2832764505119454,0.2525597269624573,0.12627986348122866,0.1962457337883959,0.49146757679180886,1167.888,-0.006073067443728819,1172.6706,1178.2838,46.22506694661813,26.987941514304907,33.17634919557027,-1.455180949724857,-0.2504490193675828,2319030200,2201552140.0,1192.889,0.020958362429362647
2025-05-23,586,0.22696245733788395,0.17918088737201365,0.1962457337883959,0.25426621160409557,0.2525597269624573,1155.224,-0.010843505541627274,1169.676,1175.6102999999998,41.9379000740547,17.991961009536606,28.11488646689238,-3.748278084017222,-1.455180949724857,2419947600,2254191880.0,1192.889,0.03157460585184369
2025-05-26,585,0.28888888888888886,0.24786324786324787,0.147008547008547,0.6598290598290598,0.17918088737201365,1159.801,0.0039620021744699585,1167.2314,1172.3015,43.96082275528449,17.859859791255523,24.696544241680098,-4.394229734342212,-3.748278084017222,2066646400,2307643600.0,1188.819,0.024409098441394383
2025-05-27,585,0.3367521367521368,0.3452991452991453,0.18803418803418803,0.40512820512820513,0.24786324786324787,1153.527,-0.005409548707062561,1162.2928,1168.7723,41.8104221069183,15.308492855584497,21.567193779648232,-5.348876254678038,-4.394229734342212,2052627500,2264853340.0,1186.988,0.02818983848193917
2025-05-28,585,0.28547008547008546,0.3247863247863248,0.22393162393162394,0.30427350427350425,0.3452991452991453,1148.832,-0.004070125796795332,1157.0544,1164.9567,40.22471732165819,12.091806353427499,18.40873130424132,-6.233235237761578,-5.348876254678038,1943658200,2229746840.0,1178.22,0.024942710189947478
2025-05-29,585,0.6017094017094017,0.8188034188034188,0.08205128205128205,0.9145299145299145,0.3247863247863248,1174.691,0.02250894821871241,1158.415,1165.5428,51.20211910903929,33.950207605059475,23.589223404514037,-3.113203190433672,-6.233235237761578,2572716600,2160381980.0,1178.22,0.0029951961433348578
2025-05-30,585,0.40341880341880343,0.4495726495726496,0.147008547008547,0.21025641025641026,0.8188034188034188,1163.35,-0.009654453809555097,1160.0402,1164.8581,47.11548378903944,37.995524218304276,28.39132367577745,-2.387792226946231,-3.113203190433672,2380168400,2211119260.0,1178.22,0.0126207329700736
2025-06-03,585,0.5247863247863248,0.5743589743589743,0.1264957264957265,0.6683760683760683,0.4495726495726496,1172.196,0.007603902522886452,1162.5192000000002,1164.8753,50.43828630890658,48.90344221739895,35.22869652298462,-0.6192939882206918,-2.387792226946231,2720963000,2203163420.0,1178.22,0.005112797270458925
2025-06-04,585,0.6461538461538462,0.6991452991452991,0.09743589743589744,0.6632478632478632,0.5743589743589743,1178.469,0.005351494118731148,1167.5076000000001,1164.9002,52.707529459371635,61.99811596203607,44.151836336001764,1.3832893449504455,-0.6192939882206918,2315008300,2334026740.0,1178.469,0.0
2025-06-05,585,0.7948717948717948,0.7333333333333333,0.0547008547008547,0.6717948717948717,0.6991452991452991,1192.945,0.012283734234841859,1176.3301999999999,1166.6923,57.5390356703623,73.52005032718543,53.94124099972965,4.471453749266338,1.3832893449504455,2734388300,2386502900.0,1192.945,0.0
2025-06-06,585,0.7487179487179487,0.6957264957264957,0.07692307692307693,0.4581196581196581,0.7333333333333333,1191.387,-0.0013060115931581295,1179.6694,1169.0422,56.865680279533294,80.11457293106504,62.66568497684145,6.021456465869727,4.471453749266338,2485592300,2544648920.0,1192.945,0.0013060115931581026
2025-06-09,585,0.8085470085470086,0.7811965811965812,0.06666666666666667,0.7487179487179487,0.6957264957264957,1206.046,0.01230414634371546,1188.2086,1174.1244,61.43824751366063,84.56247137506254,69.96461377624848,8.582253523057258,6.021456465869727,2869386500,2527224060.0,1206.046,0.0
2025-06-10,586,0.5511945392491467,0.37542662116040953,0.11774744027303755,0.17064846416382254,0.7811965811965812,1189.694,-0.01355835515394943,1191.7081999999998,1177.1137,54.498085487346685,78.77966932261901,72.90296562503866,7.664695840238706,8.582253523057258,3068825900,2625067680.0,1206.046,0.013558355153949425
2025-06-11,587,0.5638841567291312,0.3901192504258944,0.09028960817717206,0.545144804088586,0.37542662116040953,1188.306,-0.0011666865597371734,1193.6756,1180.5916000000002,53.9410873304496,73.50339517998584,73.10310881002106,6.507538333745685,7.664695840238706,2298157600,2694640260.0,1206.046,0.014709223362956311
2025-06-12,587,0.5059625212947189,0.40545144804088584,0.11754684838160136,0.43781942078364566,0.3901192504258944,1190.296,0.0016746528251141424,1193.1458,1184.7379999999998,54.65662848110332,68.75131420470105,71.65251060824772,5.677184548746253,6.507538333745685,2641012400,2691270120.0,1206.046,0.013059203380302243
2025-06-13,587,0.29642248722316866,0.21465076660988075,0.19591141396933562,0.1839863713798978,0.40545144804088584,1178.398,-0.009995832969278307,1190.548,1185.1087,49.68652814038542,57.38322907764378,66.89608343137974,3.309654640480402,5.677184548746253,3575855900,2672594940.0,1206.046,0.022924498733879254
2025-06-16,587,0.393526405451448,0.3747870528109029,0.1737649063032368,0.6780238500851788,0.21465076660988075,1182.334,0.003340127868513232,1185.8056000000001,1187.0071,51.26532481366484,47.435133520506156,60.40910012775521,2.1161967535281283,3.309654640480402,2588077400,2890647660.0,1206.046,0.019660941622458836
2025-06-17,587,0.3287904599659284,0.36626916524701875,0.17206132879045996,0.3986371379897785,0.3747870528109029,1171.742,-0.008958551475302334,1182.2152,1186.9617,46.99193229729405,34.60581685065398,51.8080057020548,-0.13792178184012371,2.1161967535281283,2614245400,2834385840.0,1206.046,0.028443359540183448
2025-06-18,587,0.3696763202725724,0.45826235093696766,0.1635434412265758,0.5195911413969335,0.36626916524701875,1179.56,0.006672117240825948,1180.466,1187.0708,50.28598318480637,32.90415408291308,45.50672182900756,-0.5885965114392464,-0.13792178184012371,2399846100,2743469740.0,1206.046,0.021961019728932482
2025-06-19,587,0.23679727427597955,0.28960817717206133,0.2231686541737649,0.19080068143100512,0.45826235093696766,1168.826,-0.009100003391094957,1176.172,1184.6589,46.05433588339394,24.56559357492858,38.52634574431457,-2.2518315558447948,-0.5885965114392464,2668613700,2763807440.0,1206.046,0.030861177766022214
2025-06-20,587,0.20442930153321975,0.20783645655877342,0.282793867120954,0.28449744463373083,0.28960817717206133,1160.8,-0.006866719255047449,1172.6524,1181.6001999999999,43.13165822180224,16.727960483801457,31.260217324143532,-4.2371175381306045,-2.2518315558447948,2366872800,2769327700.0,1206.046,0.037515981977470254
2025-06-23,587,0.4122657580919932,0.5400340715502555,0.17206132879045996,0.8534923339011925,0.20783645655877342,1173.815,0.011212095106822861,1170.9486,1178.3771,48.80533748246176,25.651073882162727,29.39050284348326,-3.6249546606691863,-4.2371175381306045,2548333600,2527531080.0,1190.296,0.013846135751107283
2025-06-24,587,0.7291311754684838,0.889267461669506,0.0919931856899489,0.8909710391822828,0.5400340715502555,1198.116,0.020702580900738177,1176.2234,1179.2193,57.359560111041404,50.33528839493846,36.37209802730166,0.03190256416377446,-3.6249546606691863,3049253500,2519582320.0,1198.116,0.0
2025-06-25,587,0.82793867120954,0.9233390119250426,0.056218057921635436,0.7649063032367973,0.889267461669506,1217.09,0.015836530018796147,1183.7294,1182.0976999999998,62.61249250820903,66.49051709888401,46.41157105116244,4.725430619292048,0.03190256416377446,3389325600,2606583940.0,1217.09,0.0
2025-06-26,587,0.7563884156729132,0.7700170357751278,0.06814310051107325,0.2504258943781942,0.9233390119250426,1207.35,-0.008002694952715106,1191.4342000000001,1183.8031,58.620287600734834,70.06508414370565,54.29607541534351,6.146990360901947,4.725430619292048,3251217300,2804479840.0,1217.09,0.00800269495271509
2025-06-27,587,0.8023850085178875,0.717206132879046,0.06814310051107325,0.6303236797274276,0.7700170357751278,1209.286,0.0016035118234150048,1201.1313999999998,1186.8919,59.17745157022909,73.40073472908988,60.6642951865923,6.919483092516516,6.146990360901947,2947334800,2921000560.0,1217.09,0.006412015545275912
2025-06-30,586,0.8839590443686007,0.8225255972696246,0.04948805460750853,0.8515358361774744,0.717206132879046,1229.825,0.01698440236635501,1212.3334,1191.641,64.62010543662666,82.00623192863665,67.77827410060708,9.603286949673087,6.919483092516516,3252925100,3037092960.0,1229.825,0.0
2025-07-01,586,0.9010238907849829,0.764505119453925,0.04778156996587031,0.48464163822525597,0.8225255972696246,1228.658,-0.0009489154961073165,1218.4418,1197.3326000000002,64.09719671766982,87.09163656250789,74.21606158790735,10.552033903946047,9.603286949673087,3163450800,3178011260.0,1229.825,0.0009489154961072865
2025-07-02,585,0.7145299145299145,0.4188034188034188,0.06495726495726496,0.1794871794871795,0.764505119453925,1210.51,-0.01477058709583945,1217.1258,1200.4275999999998,56.4474796196244,82.48944604290506,76.97385640623992,8.17212020375719,10.552033903946047,2846974400,3200850720.0,1229.825,0.015705486552964897
2025-07-03,585,0.7384615384615385,0.47863247863247865,0.07008547008547009,0.6205128205128205,0.4188034188034188,1219.325,0.0072820546711716005,1219.5208,1205.4775,59.00664322001958,83.30348441052215,79.08373240766733,7.253430925046416,8.17212020375719,2700863600,3092380480.0,1229.825,0.008537800093509238
2025-07-04,585,0.4683760683760684,0.22905982905982905,0.0905982905982906,0.2153846153846154,0.47863247863247865,1215.289,-0.0033100280893118006,1220.7214,1210.9264,57.34516337972127,79.3741214734032,79.18052876291262,5.6419943834109745,7.253430925046416,2973234600,2982309740.0,1229.825,0.011819567824690552
2025-07-07,585,0.4341880341880342,0.3230769230769231,0.09743589743589744,0.47863247863247865,0.22905982905982905,1210.573,-0.0038805584515286817,1216.8709999999999,1214.6022,55.382813235093806,65.43943012117315,74.60016254899946,3.581180175154259,5.6419943834109745,2400818900,2987489700.0,1229.825,0.015654259752403758
